lon,lat,bio_10,bio_11,bio_15,bio_18,bio_2,bio_3,bio_8,bio_19,slope,soil_ph
10.3125,64.3125,12.38888931274414,1.0944443941116333,24.22489547729492,252.0,4.163888931274414,24.883798599243164,7.288888931274414,308.0,0.2316109452113111,5.0094265011541514
12.520833333333332,60.145833333333336,13.756000518798828,-6.045333385467529,22.968475341796875,269.0,9.008000373840332,29.216398239135746,13.756000518798828,179.0,0.4992737600442024,4.59536669387263
6.6875,60.9375,8.449999809265137,-5.809333324432373,35.237518310546875,376.0,4.291999816894531,20.92025756835937,-2.262666702270508,614.0,4.796236907784823,5.233145476625011
10.145833333333332,60.520833333333336,14.188666343688965,-6.228000164031982,32.02456283569336,239.0,7.908333301544189,26.15535545349121,12.760666847229004,122.0,0.3110222049193253,4.727437833179002
11.270833333333332,59.770833333333336,14.520666122436523,-3.614666700363159,27.47643280029297,233.0,7.467333316802978,26.9112491607666,5.297333240509033,158.0,1.9055982353046708,5.112958535703028
11.9375,60.270833333333336,13.422000885009766,-6.062000274658203,26.723745346069336,258.0,8.496999740600586,28.20674514770508,8.375333786010742,160.0,1.6298279692126536,4.693884753253847
8.1875,60.5625,9.570666313171388,-8.013999938964844,22.64982414245605,226.0,7.548666477203369,27.8836669921875,4.995333194732666,193.0,2.2960808665723897,5.363102417022087
11.354166666666666,60.5625,12.823333740234377,-6.863999843597412,28.12179946899414,252.0,8.30566692352295,27.364479064941406,11.496000289916992,145.0,0.8015082248497443,4.6347197015430845
6.895833333333333,62.47916666666667,11.723333358764648,-0.8360000252723694,31.70565414428711,324.0,4.874000072479248,26.60480308532715,2.313999891281128,554.0,5.774906439513381,4.910807032596346
14.520833333333332,68.27083333333333,10.838000297546388,-3.178666591644287,25.81414031982422,210.0,4.139333248138428,20.70909118652344,0.4106667041778564,323.0,1.4179273157882093,5.4416129126121815
10.895833333333332,61.145833333333336,11.397333145141602,-8.799333572387695,33.718116760253906,255.0,7.998666763305664,26.2526798248291,11.397333145141602,122.0,2.0222537747232696,4.7340412879241525
11.9375,63.3125,10.59000015258789,-5.974666595458984,25.215431213378903,295.0,6.677666664123535,26.360597610473636,9.65933322906494,228.0,2.8543837618913006,5.5440502633053095
4.9375,61.3125,13.227777481079102,2.194444417953491,35.44435119628906,447.0,4.005555629730225,25.034725189208984,5.366666793823242,793.0,83.07648445598582,5.123500196269382
7.6875,59.395833333333336,9.541999816894531,-6.318666934967041,25.3848934173584,290.0,6.119999885559082,25.364721298217773,1.3526667356491089,323.0,5.388957271524121,5.025935954561303
11.979166666666666,63.145833333333336,9.83133316040039,-7.513999938964844,24.56885528564453,296.0,7.079333305358887,26.250865936279297,8.850666999816895,222.0,0.4125754010055715,5.457743534023464
12.854166666666666,65.97916666666667,13.074509620666504,-1.6578431129455566,28.180343627929688,369.0,4.981863021850586,23.24140167236328,5.518627643585205,490.0,1.1015408431312939,5.220298353605058
10.395833333333332,62.72916666666667,9.236000061035156,-7.000666618347168,32.22526550292969,250.0,7.188000202178955,28.28584861755371,8.369999885559082,142.0,1.7277909504172277,4.916830124841147
9.395833333333332,62.60416666666667,9.05466651916504,-6.00600004196167,23.1535587310791,247.0,6.636333465576172,28.20610809326172,8.399999618530273,220.0,7.9340542533512775,5.2360080880854065
10.604166666666666,60.145833333333336,12.884666442871094,-5.538000106811523,26.880521774291992,272.0,6.864333629608154,25.06328773498535,3.3326666355133057,186.0,0.807356934590131,4.704528624781915
10.770833333333332,60.5625,12.91866683959961,-6.769999980926514,28.259174346923828,240.0,7.388000011444092,25.37785148620605,12.91866683959961,136.0,1.2111059065713135,4.674603624010681
10.520833333333332,59.6875,15.621212005615234,-2.4113636016845703,27.31275749206543,219.0,6.822727203369141,25.42344093322754,6.39393949508667,152.0,1.7428264034813032,4.939095019798283
11.145833333333332,60.145833333333336,14.829333305358888,-5.293333530426025,25.16169548034668,231.0,8.47700023651123,27.50843811035156,4.661999702453613,162.0,0.5396089788664449,4.693971128788911
11.145833333333332,61.35416666666667,12.477999687194824,-8.521333694458008,35.75894927978516,234.0,9.040666580200195,27.98621368408203,12.477999687194824,105.0,4.489616057029293,4.72827183997594
9.354166666666666,59.5625,14.618666648864746,-4.285333156585693,27.898515701293945,254.0,7.853333473205566,27.63312339782715,9.627333641052246,161.0,1.3602783741427227,4.802450392328757
